store_id,store_name,addr,lat,lon,kakao_star_avg,kakao_review_num,kakao_url,cate_b,cate_c
23245141,산청추어탕,경기도 군포시 산본천로,37.3725808867124,126.942106057096,3.8,4,https://place.map.kakao.com/22134357,한식,추어탕전문
23482654,양지황소곱창,경기도 용인시 처인구 양지면 양지로148번길,37.2335675320758,127.284577234463,0.0,0,https://place.map.kakao.com/26593890,한식,곱창/양구이전문
28487494,온달식당,경기도 수원시 권선구 경수대로,37.2501017782401,127.020087664145,1.0,1,https://place.map.kakao.com/15839736,한식,한식/백반/한정식
20232531,본죽,경기도 수원시 영통구 덕영대로1555번길,37.2482213847648,127.061603647327,2.8,6,https://place.map.kakao.com/17694077,별식/퓨전요리,죽전문점
20551412,카페인,경기도 여주시 가남읍 여주남로,37.2377170732834,127.568307772403,0.0,0,https://place.map.kakao.com/21300984,커피점/카페,커피전문점/카페/다방
20399712,취홍,경기도 성남시 분당구 안골로,37.3846546713231,127.134875497316,2.3,22,https://place.map.kakao.com/15738036,중식,중국음식/중국집
28489566,치킨678걸포점,경기도 김포시 걸포1로,37.6364483115099,126.706574940962,1.0,1,https://place.map.kakao.com/17798504,닭/오리요리,후라이드/양념치킨
20538946,서부한우숯불구이,경기도 하남시 서하남로,37.5165669320456,127.149169386839,3.8,22,https://place.map.kakao.com/11496418,한식,갈비/삼겹살
28478858,기아본식당,경기도 화성시 우정읍 매화길,37.0277765333802,126.793708369413,0.0,0,https://place.map.kakao.com/21289737,한식,한식/백반/한정식
28479818,나드리쉼터,경기도 포천시 이동면 포화로,38.0753247276801,127.416477745229,0.0,0,https://place.map.kakao.com/10196259,한식,갈비/삼겹살
22862641,송림식당,경기도 이천시 설성면 설장로16번길,37.131795919819,127.520795579031,0.0,0,https://place.map.kakao.com/21291676,한식,한식/백반/한정식
20541412,강정이기가막혀관양점,경기도 안양시 동안구 관악대로359번길,37.4048510439913,126.962785796985,0.0,0,https://place.map.kakao.com/1151301700,닭/오리요리,후라이드/양념치킨
28488578,멕시칸치킨,경기도 고양시 일산서구 원일로73번길,37.686760663666,126.770609365287,5.0,1,https://place.map.kakao.com/18821329,닭/오리요리,후라이드/양념치킨
20204274,피자스쿨,경기도 화성시 화산중앙로,37.2066598186029,127.013552301862,3.7,3,https://place.map.kakao.com/10873624,패스트푸드,피자전문
28482737,맷돌손두부,경기도 가평군 청평면 경춘로,37.6794263786668,127.377781540213,1.2,6,https://place.map.kakao.com/16187160,한식,두부요리전문
20554294,통골뱅이전문점,경기도 파주시 아동로,37.7641233787699,126.775197488664,0.0,0,https://place.map.kakao.com/17754396,분식,라면김밥분식
28481746,음메야,경기도 여주시 가남읍 태평로,37.2053111110826,127.543854131137,0.0,0,https://place.map.kakao.com/12590691,한식,갈비/삼겹살
20600496,한우농가마을,경기도 여주시 여흥로33번길,37.2992862915047,127.628145196943,5.0,2,https://place.map.kakao.com/26020480,한식,한식/백반/한정식
15569576,소금빛풍천장어,경기도 수원시 영통구 영통로,37.2521042553096,127.060360614221,4.0,21,https://place.map.kakao.com/1778663484,일식/수산물,민물장어전문
20063125,25시해장국,경기도 평택시 안중읍 안중로,36.9851339736521,126.924771333137,3.6,7,https://place.map.kakao.com/14830356,한식,해장국/감자탕
28475966,종로원조칼국수,경기도 화성시 우정읍 조암서로22번길,37.0834777545421,126.817378795134,4.7,6,https://place.map.kakao.com/27500581,분식,국수/만두/칼국수
20444634,일미식당,경기도 수원시 영통구 매영로,37.2689256479912,127.047704094912,0.0,0,https://place.map.kakao.com/16384654,한식,한식/백반/한정식
20544082,양평신내서울해장국,경기도 하남시 서하남로,37.5222817092553,127.195759534325,2.0,7,https://place.map.kakao.com/10577547,한식,해장국/감자탕
28489465,코리안바베큐호평점,경기도 남양주시 호평로69번길,37.6565142201569,127.248091011121,5.0,1,https://place.map.kakao.com/8104427,닭/오리요리,후라이드/양념치킨
20598478,정원보신마을,경기도 수원시 팔달구 팔달문로140번길,37.2801793164986,127.03203444692,5.0,1,https://place.map.kakao.com/17925712,한식,기타고기요리
28504207,남강사철탕,경기도 고양시 덕양구 호국로1121번길,37.6775180367566,126.859558924627,5.0,2,https://place.map.kakao.com/8878522,별식/퓨전요리,사철탕전문
20665879,개미분식,경기도 수원시 팔달구 향교로,37.2687458058717,127.00501964983,4.3,3,https://place.map.kakao.com/10127675,분식,라면김밥분식
23277767,고기마루,경기도 평택시 평택4로,36.9935569322201,127.101106843709,1.0,5,https://place.map.kakao.com/24073478,한식,한식/백반/한정식
28504103,엘도라도커피전문점,경기도 안산시 상록구 양지편2길,37.3097272045021,126.849931409533,0.0,0,https://place.map.kakao.com/17813227,커피점/카페,커피전문점/카페/다방
20421219,하우스콜,경기도 수원시 권선구 여기산로,37.2793434781116,126.978673733391,4.0,1,https://place.map.kakao.com/1254432875,패스트푸드,패스트푸드
20153457,감내토종닭,경기도 파주시 송학2길,37.7093506132919,126.76302332686,0.0,0,https://place.map.kakao.com/8141135,닭/오리요리,토종닭전문
