STATIONNAME,RACKTOCNT,BIKETOCNT,SHARED_RATE,LATITUDE,LONGITUDE,STATIONID,UPDATETIME
 면목 대원칸타빌아파트,10,7,70,37.57778168,127.09018707,ST-573,2023-01-18 16:31:31.406820
